sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,margin_WOW,inside_range_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,margin_S-UNIWARD,inside_range_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,margin_HILL,inside_range_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,margin_HUGO,inside_range_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,margin_MiPOD,inside_range_MiPOD,pred_algo,decision,top1_algo,top2_algo,top1_score,top2_score,top1_top2_margin,top1_evidence,top2_evidence,max_evidence,num_activated_templates,activated_templates,E_WOW,G_WOW,S_WOW,E_S-UNIWARD,G_S-UNIWARD,S_S-UNIWARD,E_HILL,G_HILL,S_HILL,E_HUGO,G_HUGO,S_HUGO,E_MiPOD,G_MiPOD,S_MiPOD
COVER__3272.pgm,3272.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3272.pgm,0.44969470251980614,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.041760375605193856,0,0.52264380211542,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.017272708365420053,1,0.5151244738626289,0.50048828125,0.548828125,0.50048828125,0.548828125,0.01463619261262894,1,0.48899256247755524,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.03883946877244476,0,0.5087500221272317,0.4921875,0.62451171875,0.4921875,0.62451171875,0.01656252212723175,1,UNKNOWN,UNKNOWN_OR_COVER,S-UNIWARD,HILL,1.01181804839922,0.8258181487060505,0.18599989969316955,0.7618180483992201,0.5758181487060505,0.7618180483992201,0,,0.49179928671617457,0.9590995766946309,0.7315741808898323,0.7618180483992201,1.0,1.01181804839922,0.5758181487060505,1.0,0.8258181487060505,0.5178912900556858,0.9619051125612614,0.7583675681960012,0.40052994843561784,1.0,0.6505299484356178
COVER__6553.pgm,6553.pgm,COVER,0,<BOSSBASE_ROOT>\cover\6553.pgm,0.012722708199923246,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.47873236992507673,0,0.2964505348882407,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.2089205588617593,0,0.10447732313023693,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.39601095811976306,0,0.30352531987446146,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.22430671137553854,0,0.3405948414092276,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.15159265859077242,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,HUGO,-0.2907653115867809,-0.31951156718418494,0.02874625559740407,-0.5055998749648489,-0.519279070413611,-0.5055998749648489,0,,-2.2431780553109313,0.6195682776107811,-2.088285985908236,-0.5569069224642077,0.8114596963648767,-0.35404199837298855,-1.7313756949294699,0.6729993210898183,-1.5631258646570152,-0.519279070413611,0.7990700129177043,-0.31951156718418494,-0.5055998749648489,0.8593382535122723,-0.2907653115867809
COVER__2930.pgm,2930.pgm,COVER,0,<BOSSBASE_ROOT>\cover\2930.pgm,0.2641684869137796,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.2272865912112204,0,0.21816924312317362,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.28720185062682635,0,0.4581668709177294,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.042321410332270604,0,0.49813557535268166,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.02969645589731834,0,0.3170032391635806,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.17518426083641941,0,UNKNOWN,UNKNOWN_OR_COVER,HUGO,HILL,0.8117059064813723,0.4954460353370197,0.3162598711443526,0.5690208686614558,0.25580562547696195,0.5690208686614558,0,,-0.6693964023216717,0.7966924245221241,-0.4702232961911407,-1.0132931600720583,0.7503602528624362,-0.8257030968564492,0.25580562547696195,0.9585616394402311,0.4954460353370197,0.5690208686614558,0.9707401512796658,0.8117059064813723,-0.6327268197625323,0.8393023559661928,-0.42290123077098407
COVER__5964.pgm,5964.pgm,COVER,0,<BOSSBASE_ROOT>\cover\5964.pgm,0.010652510839726164,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4808025672852738,0,0.01159736182363297,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.49377373192636703,0,0.019493871727031764,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.48099440952296824,0,0.007785654765367813,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5200463764846321,0,0.009746104052554064,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.48244139594744595,0,UNKNOWN,UNKNOWN_OR_COVER,HUGO,HILL,-2.02449189321653,-2.054307499847951,0.029815606631421243,-2.173115137425647,-2.208849593235291,-2.173115137425647,0,,-2.2561352767055785,0.6182869757295036,-2.1015635327732025,-2.2176238702091604,0.6103188631420021,-2.06504415442366,-2.208849593235291,0.6181683735493599,-2.054307499847951,-2.173115137425647,0.594492976836469,-2.02449189321653,-2.2884287278921955,0.6172745391438748,-2.134110093106227
COVER__1554.pgm,1554.pgm,COVER,0,<BOSSBASE_ROOT>\cover\1554.pgm,0.00959645473238191,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4818586233926181,0,0.013273887454385737,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.49209720629561426,0,0.009746104052554064,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.49074217719744595,0,0.016277460912713496,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5115545703372865,0,0.06008665017400762,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4321008498259924,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,HUGO,-1.8548750448117826,-1.975736540793446,0.1208614959816634,-2.017161021645237,-2.125627238650303,-2.017161021645237,0,,-2.2627450584834503,0.6176343746450249,-2.108336464822194,-2.207849590715042,0.6113429365617927,-2.055013856574594,-2.2636167808990395,0.6121718855279422,-2.110573809517054,-2.125627238650303,0.5995627914274272,-1.975736540793446,-2.017161021645237,0.6491439073338179,-1.8548750448117826
COVER__987.pgm,987.pgm,COVER,0,<BOSSBASE_ROOT>\cover\987.pgm,0.010448625445116808,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4810064526798832,0,0.009412589587609823,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.4959585041623902,0,0.008916127052872005,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.491572154197128,0,0.006692850924284856,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5211391803257152,0,0.008187909901696235,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4839995900983038,0,UNKNOWN,UNKNOWN_OR_COVER,HUGO,S-UNIWARD,-2.0307654008268257,-2.0781145406155077,0.04734913978868205,-2.179226317695922,-2.2303612683581475,-2.179226317695922,0,,-2.257411381219999,0.6181609288954661,-2.1028711489961323,-2.2303612683581475,0.6089869109705596,-2.0781145406155077,-2.2682799517517047,0.6116640077357,-2.11536394981778,-2.179226317695922,0.5938436674763847,-2.0307654008268257,-2.296825294591548,0.6163134545401683,-2.142746930956506
COVER__249.pgm,249.pgm,COVER,0,<BOSSBASE_ROOT>\cover\249.pgm,0.9108630617274585,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.41940798360245846,0,0.25590111940251914,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.24946997434748086,0,0.03656250415974464,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.46392577709025534,0,0.9639839292499327,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4361518979999327,0,0.13998317845438807,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.35220432154561193,0,WOW|HUGO,AMBIGUOUS,WOW,HUGO,3.215257329461738,2.7265300763467955,0.4887272531149427,3.0474519441109096,2.5615513008354047,3.0474519441109096,2,"WOW,HUGO",3.0474519441109096,0.6712215414033151,3.215257329461738,-0.793313281550177,0.7792136768771231,-0.5985098623308962,-2.112950611353164,0.6288102248596371,-1.955748055138255,2.5615513008354047,0.6599151020455627,2.7265300763467955,-1.5866264002801036,0.7031364413738418,-1.410842289936643
COVER__536.pgm,536.pgm,COVER,0,<BOSSBASE_ROOT>\cover\536.pgm,0.1288536400418638,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.36260143808313616,0,0.382487365836115,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.12288372791388502,0,0.48514993756064506,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.015338343689354939,0,0.22815650216092537,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.29967552908907463,0,0.4159067400117612,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.0762807599882388,0,UNKNOWN,UNKNOWN_OR_COVER,HILL,S-UNIWARD,0.6536028723190619,0.16578635432281424,0.48781651799624764,0.4074081999253891,-0.055305266606946235,0.4074081999253891,0,,-1.5163226242425205,0.695863723016225,-1.3423566934884643,-0.055305266606946235,0.8843664837190419,0.16578635432281424,0.4074081999253891,0.984778689574691,0.6536028723190619,-0.9407567542296155,0.7410586336460101,-0.7554920958181129,-0.09977022945954683,0.9265560301773972,0.13186877808480246
COVER__2135.pgm,2135.pgm,COVER,0,<BOSSBASE_ROOT>\cover\2135.pgm,0.03978780836936238,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.45166726975563765,0,0.6074885403658274,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.10211744661582745,0,0.028925717867727442,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.47156256338227254,0,0.039195133203298156,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.48863689804670185,0,0.4650837792477026,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.02710372075229739,0,S-UNIWARD,ATTRIBUTED,S-UNIWARD,MiPOD,1.4883448252670042,0.40854281482994925,1.079802010437055,1.256469707791049,0.16522774258004047,1.256469707791049,1,S-UNIWARD,-2.0737794744286004,0.6365659392325869,-1.9146379896204537,1.256469707791049,0.9275004699038213,1.4883448252670042,-2.1558573898043907,0.6240264252313064,-1.999850783496564,-1.9974669765084299,0.6134620358219566,-1.8441014675529408,0.16522774258004047,0.9732602889996351,0.40854281482994925
COVER__3282.pgm,3282.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3282.pgm,0.012100385813544712,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4793546923114553,0,0.024469669638716426,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.48090142411128356,0,0.01028830113371619,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4901999801162838,0,0.019832710804008783,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5079993204459912,0,0.012970386437368456,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4792171135626315,0,UNKNOWN,UNKNOWN_OR_COVER,HUGO,S-UNIWARD,-1.9553210164892978,-1.9880208143929714,0.03269979790367361,-2.105745561651393,-2.142577278608616,-2.105745561651393,0,,-2.247073127874633,0.6191828263516477,-2.0922774212867212,-2.142577278608616,0.6182258568625782,-1.9880208143929714,-2.2605704824760173,0.6125038933361437,-2.1074445091419816,-2.105745561651393,0.6016981806483812,-1.9553210164892978,-2.2710541907802844,0.6192680186103781,-2.11623718612769
COVER__3025.pgm,3025.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3025.pgm,0.5073122532856656,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.01585717516066565,1,0.5031966727530013,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.002174420996998716,0,0.5001007914529499,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.0003874897970500557,0,0.5338531572877162,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.006021126037716207,1,0.5058247792052629,0.4921875,0.62451171875,0.4921875,0.62451171875,0.01363727920526292,1,UNKNOWN,UNKNOWN_OR_COVER,WOW,HUGO,1.102423532425534,1.0187608163239625,0.0836627161015715,0.852423532425534,0.7687608163239625,0.852423532425534,0,,0.852423532425534,1.0,1.102423532425534,0.6484397174868515,0.997827941343786,0.897896702822798,0.49140858321283876,0.9996125852674255,0.7413117295296952,0.7687608163239625,1.0,1.0187608163239625,0.38476683105220394,1.0,0.6347668310522039
COVER__4338.pgm,4338.pgm,COVER,0,<BOSSBASE_ROOT>\cover\4338.pgm,0.010408314101072437,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.48104676402392754,0,0.2598256379609837,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.24554545578901632,0,0.48757427527681674,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.012914005973183262,0,0.006823954786776902,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5210080764632231,0,0.6982265789711667,0.4921875,0.62451171875,0.4921875,0.62451171875,0.2060390789711667,0,MiPOD,ATTRIBUTED,MiPOD,HILL,1.6537873903440485,0.6678214364663255,0.985965953877723,1.421553257134311,0.42102918096390063,1.421553257134311,1,MiPOD,-2.2576636871206537,0.618136010499837,-2.1031296844956944,-0.7704330221812445,0.7822777239351443,-0.5748635911974584,0.42102918096390063,0.9871690220096996,0.6678214364663255,-2.178493158360552,0.593921527778689,-2.0300127764158797,1.421553257134311,0.9289365328389501,1.6537873903440485
COVER__3829.pgm,3829.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3829.pgm,0.4264410165154511,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.06501406160954892,0,0.5158485709011283,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.010477477151128345,1,0.6125994089985654,0.50048828125,0.548828125,0.50048828125,0.548828125,0.11211112774856535,0,0.0015669887925500437,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.52626504245745,0,0.6864751506634867,0.4921875,0.62451171875,0.4921875,0.62451171875,0.19428765066348674,0,MiPOD|HILL,AMBIGUOUS,MiPOD,HILL,1.5932082086982307,1.3580295120005255,0.2351786966977052,1.3582288944136731,1.1234746217956724,1.3582288944136731,2,"HILL,MiPOD",0.34625608219225457,0.9370542867932546,0.5805196538905683,0.7222013029720586,1.0,0.9722013029720586,1.1234746217956724,0.9382195608194125,1.3580295120005255,-2.2078911762459814,0.5908074948580361,-2.0601893025314726,1.3582288944136731,0.9399172571382305,1.5932082086982307
COVER__8169.pgm,8169.pgm,COVER,0,<BOSSBASE_ROOT>\cover\8169.pgm,0.013795364421185227,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.47765971370381477,0,0.5295371019325037,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.024166008182503695,1,0.3451052709578724,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.1553830102921276,0,0.007606672164523265,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5202253590854767,0,0.23952718675313153,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.25266031324686844,0,UNKNOWN,UNKNOWN_OR_COVER,S-UNIWARD,HILL,1.0520065416814117,-0.16540168643117226,1.217408228112584,0.8020065416814118,-0.37942349254742297,0.8020065416814118,0,,-2.236464374573789,0.6202332179406915,-2.081406070088616,0.8020065416814118,1.0,1.0520065416814117,-0.37942349254742297,0.8560872244650028,-0.16540168643117226,-2.1741160443568672,0.5943865824589462,-2.0255193987421305,-1.0502183379464196,0.776731682479683,-0.8560354173264988
