sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,margin_WOW,inside_range_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,margin_S-UNIWARD,inside_range_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,margin_HILL,inside_range_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,margin_HUGO,inside_range_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,margin_MiPOD,inside_range_MiPOD,pred_algo,decision,top1_algo,top2_algo,top1_score,top2_score,top1_top2_margin,num_activated_templates,activated_templates
WOW__STEGO__3272.pgm,3272.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3272.pgm,0.5843304751797633,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.09287539705476333,0,0.5296587444919232,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.024287650741923184,1,0.5240902200632737,0.50048828125,0.548828125,0.50048828125,0.548828125,0.02360193881327366,1,0.4912194696733231,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.036612561576676916,0,0.5174337257859808,0.4921875,0.62451171875,0.4921875,0.62451171875,0.02524622578598079,1,WOW,ATTRIBUTED,WOW,MiPOD,0.13939619878027693,0.0752462257859808,0.06414997299429613,4,"WOW,S-UNIWARD,HILL,MiPOD"
WOW__STEGO__6553.pgm,6553.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\6553.pgm,0.9799381975595722,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.48848311943457223,0,0.8838389091905732,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3784678154405732,0,0.9666001780666844,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4661118968166844,0,0.8902942261220291,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.36246219487202913,0,0.9078038011721642,0.4921875,0.62451171875,0.4921875,0.62451171875,0.4156163011721642,0,WOW|HILL,AMBIGUOUS,WOW,HILL,0.5198042146513547,0.4990375126757491,0.02076670197560565,5,"WOW,S-UNIWARD,HILL,HUGO,MiPOD"
WOW__STEGO__2930.pgm,2930.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\2930.pgm,0.5440444787262739,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.05258940060127393,0,0.19284318455981606,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.3125279091901839,0,0.5517548819379882,0.50048828125,0.548828125,0.50048828125,0.548828125,0.05126660068798816,0,0.49823761716193465,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.029594414088065346,0,0.5262058231415154,0.4921875,0.62451171875,0.4921875,0.62451171875,0.03401832314151543,1,HILL|WOW,AMBIGUOUS,HILL,WOW,0.10112047677997651,0.10102260200450565,9.787477547086587e-05,3,"WOW,HILL,MiPOD"
WOW__STEGO__5964.pgm,5964.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\5964.pgm,0.9910492885631179,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4995942104381179,0,0.9924812819385679,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4871101881885679,0,0.99440175138534,0.50048828125,0.548828125,0.50048828125,0.548828125,0.49391347013534004,0,0.9909096166863416,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4630775854363416,0,0.9918120900983038,0.4921875,0.62451171875,0.4921875,0.62451171875,0.49962459009830384,0,MiPOD|WOW,AMBIGUOUS,MiPOD,WOW,0.5342546689046902,0.530569220368699,0.003685448535991176,5,"WOW,S-UNIWARD,HILL,HUGO,MiPOD"
WOW__STEGO__1554.pgm,1554.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\1554.pgm,0.9740919790859391,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.48263690096093914,0,0.9505947548144925,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4452236610644925,0,0.7689067580749571,0.50048828125,0.548828125,0.50048828125,0.548828125,0.2684184768249571,0,0.9183338856080049,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.3905018543580049,0,0.9772408443444813,0.4921875,0.62451171875,0.4921875,0.62451171875,0.48505334434448133,0,MiPOD|WOW,AMBIGUOUS,MiPOD,WOW,0.520191720811193,0.5141416424382137,0.006050078372979328,5,"WOW,S-UNIWARD,HILL,HUGO,MiPOD"
WOW__STEGO__987.pgm,987.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\987.pgm,0.9897116988662837,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.49825662074128374,0,0.9939730484115986,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4886019546615986,0,0.9881308789536605,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4876425977036605,0,0.012479699745327848,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5153523315046722,0,0.9922444632191525,0.4921875,0.62451171875,0.4921875,0.62451171875,0.5000569632191525,0,MiPOD|WOW,AMBIGUOUS,MiPOD,WOW,0.5346720721468099,0.5292730902477767,0.005398981899033206,4,"WOW,S-UNIWARD,HILL,MiPOD"
WOW__STEGO__249.pgm,249.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\249.pgm,0.9845160126963748,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4930609345713748,0,0.8927496741072254,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3873785803572254,0,0.9694979473172858,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4690096660672858,0,0.9759464471055739,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4481144158555739,0,0.9808392914980092,0.4921875,0.62451171875,0.4921875,0.62451171875,0.4886517914980092,0,WOW|MiPOD,AMBIGUOUS,WOW,MiPOD,0.5242389752927153,0.5236639516015971,0.0005750236911182816,5,"WOW,S-UNIWARD,HILL,HUGO,MiPOD"
WOW__STEGO__536.pgm,536.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\536.pgm,0.31541958621743976,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.17603549190756024,0,0.4340414368524965,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.07132965689750348,0,0.5055310854026236,0.50048828125,0.548828125,0.50048828125,0.548828125,0.005042804152623592,1,0.24707795312525604,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.28075407812474396,0,0.43518127083048463,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.057006229169515366,0,HILL,ATTRIBUTED,HILL,MiPOD,0.055042804152623595,-0.00977681990210194,0.06481962405472554,1,HILL
WOW__STEGO__2135.pgm,2135.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\2135.pgm,0.983342959990771,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.49188788186577104,0,0.9506864014093018,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.44531530765930183,0,0.670608279935473,0.50048828125,0.548828125,0.50048828125,0.548828125,0.170119998685473,0,0.45014787409847073,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.07768415715152927,0,0.9003546962924533,0.4921875,0.62451171875,0.4921875,0.62451171875,0.40816719629245335,0,WOW,ATTRIBUTED,WOW,S-UNIWARD,0.5231025175318383,0.4782182855318549,0.044884231999983426,4,"WOW,S-UNIWARD,HILL,MiPOD"
WOW__STEGO__3282.pgm,3282.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3282.pgm,0.9898303422461273,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4983752641211273,0,0.9856629695759892,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4802918758259892,0,0.9858276338086983,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4853393525586983,0,0.8497219425324707,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.3218899112824707,0,0.8810019911062638,0.4921875,0.62451171875,0.4921875,0.62451171875,0.38881449110626376,0,WOW|HILL,AMBIGUOUS,WOW,HILL,0.5293880539471363,0.5176379399940109,0.011750113953125418,5,"WOW,S-UNIWARD,HILL,HUGO,MiPOD"
WOW__STEGO__3025.pgm,3025.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3025.pgm,0.5095584666889605,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.018103388563960543,1,0.5042838002089753,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.0010872935410246587,0,0.4979229092872637,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.002565371962736318,0,0.529825997255541,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.0019939660055410258,1,0.5037535915922698,0.4921875,0.62451171875,0.4921875,0.62451171875,0.011566091592269845,1,WOW|MiPOD,AMBIGUOUS,WOW,MiPOD,0.06810338856396055,0.06156609159226985,0.006537296971690698,3,"WOW,HUGO,MiPOD"
WOW__STEGO__4338.pgm,4338.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\4338.pgm,0.11920292202211755,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.3722521561028824,0,0.552298250809177,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.04692715705917705,0,0.5620563145817888,0.50048828125,0.548828125,0.50048828125,0.548828125,0.06156803333178884,0,0.11536140159594613,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.4124706296540539,0,0.6001297732833716,0.4921875,0.62451171875,0.4921875,0.62451171875,0.10794227328337158,1,MiPOD,ATTRIBUTED,MiPOD,HILL,0.15794227328337157,0.1109109792518562,0.047031294031515375,3,"S-UNIWARD,HILL,MiPOD"
WOW__STEGO__3829.pgm,3829.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3829.pgm,0.5003256797329941,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.008870601607994133,1,0.5260840865985046,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.020712992848504586,1,0.6943026711575786,0.50048828125,0.548828125,0.50048828125,0.548828125,0.1938143899075786,0,0.007518718061432194,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5203133131885678,0,0.625209303080424,0.4921875,0.62451171875,0.4921875,0.62451171875,0.133021803080424,0,HILL,ATTRIBUTED,HILL,MiPOD,0.2370449847820216,0.1829869360266719,0.0540580487553497,4,"WOW,S-UNIWARD,HILL,MiPOD"
WOW__STEGO__8169.pgm,8169.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\8169.pgm,0.8967949426280529,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4053398645030529,0,0.9523087167764015,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4469376230264015,0,0.9443823883953985,0.50048828125,0.548828125,0.50048828125,0.548828125,0.44389410714539845,0,0.008093289897373068,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5197387413526269,0,0.6396235149903111,0.4921875,0.62451171875,0.4921875,0.62451171875,0.14743601499031112,0,S-UNIWARD|HILL,AMBIGUOUS,S-UNIWARD,HILL,0.4797872651677147,0.47755944447158366,0.002227820696131033,4,"WOW,S-UNIWARD,HILL,MiPOD"
WOW__STEGO__6036.pgm,6036.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\6036.pgm,0.9769787427100676,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.48552366458506757,0,0.3170032391635806,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.18836785458641941,0,0.9793540692607815,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4788657880107815,0,0.9197867491515395,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.39195471790153946,0,0.9848692716928064,0.4921875,0.62451171875,0.4921875,0.62451171875,0.49268177169280636,0,MiPOD|WOW,AMBIGUOUS,MiPOD,WOW,0.5275531174147617,0.516937590465306,0.010615526949455778,4,"WOW,HILL,HUGO,MiPOD"
WOW__STEGO__4156.pgm,4156.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\4156.pgm,0.24256428978896624,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.24889078833603376,0,0.011777842688519623,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.4935932510614804,0,0.19698062986831358,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.30350765138168645,0,0.02310927773615126,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5047227535138488,0,0.3092322734931207,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.1829552265068793,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,WOW,-0.14131495438132397,-0.20990753247303096,0.06859257809170699,0,
WOW__STEGO__3656.pgm,3656.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3656.pgm,0.7756048079953142,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.28414972987031417,0,0.5253992611771939,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.020028167427193933,1,0.44875841328324967,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.05172986796675033,0,0.6010668041380285,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.07323477288802849,0,0.4935230063717852,0.4921875,0.62451171875,0.4921875,0.62451171875,0.0013355063717852,1,WOW,ATTRIBUTED,WOW,HUGO,0.3225715383938545,0.12066672254539294,0.20190481584846154,4,"WOW,S-UNIWARD,HUGO,MiPOD"
WOW__STEGO__5552.pgm,5552.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\5552.pgm,0.967100958652035,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.47564588052703505,0,0.8584814629082023,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.35311036915820226,0,0.6613763197684221,0.50048828125,0.548828125,0.50048828125,0.548828125,0.16088803851842215,0,0.9044819293520493,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.3766498981020493,0,0.5796978599878359,0.4921875,0.62451171875,0.4921875,0.62451171875,0.08751035998783585,1,WOW,ATTRIBUTED,WOW,HUGO,0.5073716439801251,0.41166855311363104,0.09570309086649409,5,"WOW,S-UNIWARD,HILL,HUGO,MiPOD"
WOW__STEGO__6344.pgm,6344.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\6344.pgm,0.8013146462095748,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.3098595680845748,0,0.433321900233323,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.07204919351667699,0,0.4927907218206989,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.007697559429301115,0,0.5144308055312528,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.013401225718747245,0,0.4807833958646628,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.011404104135337212,0,WOW,ATTRIBUTED,WOW,HILL,0.3473061483256476,0.04191904011624077,0.30538710820940684,1,WOW
WOW__STEGO__1266.pgm,1266.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\1266.pgm,0.9925103751011916,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5010552969761916,0,0.9961155234512341,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4907444297012341,0,0.9905142868292047,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4900260055792047,0,0.006930671656746301,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5209013595932537,0,0.9916842215225259,0.4921875,0.62451171875,0.4921875,0.62451171875,0.4994967215225259,0,MiPOD|WOW,AMBIGUOUS,MiPOD,WOW,0.5341312287108877,0.5319850827829709,0.0021461459279168427,4,"WOW,S-UNIWARD,HILL,MiPOD"
WOW__STEGO__8774.pgm,8774.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\8774.pgm,0.05320620747238809,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4382488706526119,0,0.583203356837953,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.07783226308795299,0,0.0021657671990027,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4983225140509973,0,0.9918437513730266,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4640117201230266,0,0.00011412238544346031,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.49207337761455655,0,HUGO,ATTRIBUTED,HUGO,S-UNIWARD,0.4961009064170522,0.12534729921965157,0.3707536071974006,2,"S-UNIWARD,HUGO"
WOW__STEGO__8497.pgm,8497.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\8497.pgm,0.9920002454916221,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5005451673666221,0,0.010570488620307572,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.49480060512969243,0,0.9938787187092715,0.50048828125,0.548828125,0.50048828125,0.548828125,0.49339043745927147,0,0.007345826574477061,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.520486204675523,0,0.9937100978631075,0.4921875,0.62451171875,0.4921875,0.62451171875,0.5015225978631075,0,MiPOD|WOW,AMBIGUOUS,MiPOD,WOW,0.5360870108478563,0.531490735398107,0.004596275449749276,3,"WOW,HILL,MiPOD"
WOW__STEGO__7241.pgm,7241.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\7241.pgm,0.9923341253113541,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5008790471863541,0,0.9929335990367509,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.48756250528675094,0,0.9894295113796924,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4889412301296924,0,0.9875203002546722,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4596882690046722,0,0.9906599756149459,0.4921875,0.62451171875,0.4921875,0.62451171875,0.4984724756149459,0,MiPOD|WOW,AMBIGUOUS,MiPOD,WOW,0.5331424752289394,0.531814284841811,0.0013281903871283918,5,"WOW,S-UNIWARD,HILL,HUGO,MiPOD"
WOW__STEGO__2376.pgm,2376.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\2376.pgm,0.9909447358132779,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4994896576882779,0,0.9895513745548833,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4841802808048833,0,0.9896318433492118,0.50048828125,0.548828125,0.50048828125,0.548828125,0.48914356209921184,0,0.03228325893338435,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.49554877231661565,0,0.9855521474663975,0.4921875,0.62451171875,0.4921875,0.62451171875,0.4933646474663975,0,WOW|MiPOD,AMBIGUOUS,WOW,MiPOD,0.5304679063106277,0.5282121885199076,0.002255717790720091,4,"WOW,S-UNIWARD,HILL,MiPOD"
