sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD,pred_algo,decision,top1_algo,top2_algo,top1_distance_eff,top2_distance_eff,distance_separation,max_z_evidence,top1_range_membership,D_WOW,Deff_WOW,G_WOW,D_S-UNIWARD,Deff_S-UNIWARD,G_S-UNIWARD,D_HILL,Deff_HILL,G_HILL,D_HUGO,Deff_HUGO,G_HUGO,D_MiPOD,Deff_MiPOD,G_MiPOD
WOW__TEST__STEGO__3272.pgm,3272.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3272.pgm,0.5843304751797633,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5296587444919232,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5240902200632737,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4912194696733231,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5174337257859808,0.4921875,0.62451171875,0.4921875,0.62451171875,1.8248626323690331,1.2463163251350264,1.0851875033126626,1.1062193346099234,0.913820630478658,S-UNIWARD|MiPOD,AMBIGUOUS,S-UNIWARD,MiPOD,1.0072498571700483,1.2537531981179748,0.24650334094792647,1.8248626323690331,1.0,1.6989752854235736,1.5128920785215192,0.9304160345102717,1.2072498571700483,1.0072498571700483,1.0,1.675112846399572,1.475112846399572,1.0,1.8836558628873228,1.690845948317548,0.9640495728488739,1.4537531981179748,1.2537531981179748,1.0
WOW__TEST__STEGO__6553.pgm,6553.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\6553.pgm,0.9799381975595722,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.8838389091905732,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9666001780666844,0.50048828125,0.548828125,0.50048828125,0.548828125,0.8902942261220291,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9078038011721642,0.4921875,0.62451171875,0.4921875,0.62451171875,3.50644968752308,2.6371816616416193,2.7277896447066152,2.5932609469640107,2.271125110520452,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.28051056005656,3.2380694219640036,0.9575588619074438,3.50644968752308,0.6264219043356497,2.40579494092369,2.28051056005656,0.6264219043356497,3.3787799827025333,3.2380694219640036,0.7035528036926493,3.8673042489454983,3.73560178550924,0.6585123171812934,4.141371584252016,3.9992954622823307,0.7103806098484267,3.829848283290797,3.6791883372679983,0.7532997301139946
WOW__TEST__STEGO__2930.pgm,2930.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\2930.pgm,0.5440444787262739,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.19284318455981606,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5517548819379882,0.50048828125,0.548828125,0.50048828125,0.548828125,0.49823761716193465,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5262058231415154,0.4921875,0.62451171875,0.4921875,0.62451171875,1.6536212578765235,-0.0763582168010379,1.187879051863069,1.1323705185386548,0.9443209372151598,MiPOD|HILL,AMBIGUOUS,MiPOD,HILL,1.5308663120417956,1.7108404959624448,0.17997418392064923,1.6536212578765235,1.0,2.5739864139617863,2.3802536083488595,0.9686640280646344,2.3480386162322557,2.2017195741458866,0.7315952104318454,1.910256000330398,1.7108404959624448,0.9970775218397668,2.0796901701547177,1.8855223276716937,0.9708392124151197,1.7308663120417955,1.5308663120417956,1.0
WOW__TEST__STEGO__5964.pgm,5964.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\5964.pgm,0.9910492885631179,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9924812819385679,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.99440175138534,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9909096166863416,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9918120900983038,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5536789647672262,3.0638202071953544,2.83098941013877,2.968176348639191,2.5632192901454984,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.849869442853763,3.7135305169039188,0.8636610740501558,3.5536789647672262,0.6195001986116215,2.9737694825760874,2.849869442853763,0.6195001986116215,3.839755090057698,3.7135305169039188,0.631122865768897,4.369402728290662,4.241311370744704,0.6404567877297903,4.527802584773678,4.399325881089658,0.6423835184200991,4.320499280608043,4.181978965382498,0.6926015761277268
WOW__TEST__STEGO__1554.pgm,1554.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\1554.pgm,0.9740919790859391,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9505947548144925,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.7689067580749571,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9183338856080049,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9772408443444813,0.4921875,0.62451171875,0.4921875,0.62451171875,3.481599501971279,2.8993318353152175,1.9939493567205933,2.6977429764036356,2.5125555267361546,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.351993221215431,3.1622347190428477,0.8102414978274166,3.481599501971279,0.6300948295454922,2.4780121871245293,2.351993221215431,0.6300948295454922,3.293858692869312,3.1622347190428477,0.6581198691323213,3.994700517364423,3.834209378179889,0.8024556959226701,4.036830888503471,3.8986831992749034,0.6907384461428379,3.876949694324773,3.736396188457926,0.7027675293342344
WOW__TEST__STEGO__987.pgm,987.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\987.pgm,0.9897116988662837,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9939730484115986,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9881308789536605,0.50048828125,0.548828125,0.50048828125,0.548828125,0.012479699745327848,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9922444632191525,0.4921875,0.62451171875,0.4921875,0.62451171875,3.547993348961313,3.0696783734178092,2.807711858304319,-0.6776718984684925,2.564722637894162,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.1841137735684426,3.1638082591842975,0.9796944856158549,3.547993348961313,0.6203293901298582,2.3081796515944144,2.1841137735684426,0.6203293901298582,3.289844675129974,3.1638082591842975,0.6301820797283828,3.681669960387378,3.552772834483849,0.6444856295176441,5.3385653095566035,5.219107286873314,0.5972901134164498,3.859856052511648,3.7213956168010185,0.6923021785531478
WOW__TEST__STEGO__249.pgm,249.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\249.pgm,0.9845160126963748,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.8927496741072254,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9694979473172858,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9759464471055739,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9808392914980092,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5259083437612033,2.6721742311856413,2.738546198068216,2.912420239139009,2.525067214364478,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.6253160208913213,3.5261393408235886,0.9008233199322673,3.5259083437612033,0.6235608144268117,2.7500281837766836,2.6253160208913213,0.6235608144268117,3.6656016326092318,3.5261393408235886,0.697311458928216,4.128868530651063,3.997547158140126,0.6566068625546881,4.285169077325139,4.1547555001919,0.6520678856661941,4.07168878919622,3.931640148781869,0.7002432020717573
WOW__TEST__STEGO__536.pgm,536.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\536.pgm,0.31541958621743976,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4340414368524965,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5055310854026236,0.50048828125,0.548828125,0.50048828125,0.548828125,0.24707795312525604,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.43518127083048463,0.4921875,0.62451171875,0.4921875,0.62451171875,0.6818185402345718,0.8708272040010995,1.0162957783138602,0.19649355380405814,0.6278314303713329,MiPOD|HILL,AMBIGUOUS,MiPOD,HILL,1.190611098788148,1.2827809770163803,0.0921698782282323,1.0162957783138602,0.9445881853482684,2.8079369071419644,2.6402192631993007,0.8385882197133181,1.7496915548074652,1.5634605788280211,0.9311548798972207,1.4827809770163802,1.2827809770163803,1.0,2.1682662968942195,2.017223489634749,0.7552140362973514,1.3795287358578017,1.190611098788148,0.9445881853482684
WOW__TEST__STEGO__2135.pgm,2135.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\2135.pgm,0.983342959990771,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9506864014093018,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.670608279935473,0.50048828125,0.548828125,0.50048828125,0.548828125,0.45014787409847073,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9003546962924533,0.4921875,0.62451171875,0.4921875,0.62451171875,3.520922115906776,2.8996917314489767,1.6290642557926756,0.9531774026945092,2.2452248070314345,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,1.2168990230623482,2.2840588089747333,1.0671597859123851,3.520922115906776,0.6242927133213452,1.3417575657266172,1.2168990230623482,0.6242927133213452,2.4156707204649455,2.2840588089747333,0.6580595574510614,3.304378930948017,3.127310333869054,0.8853429853948143,4.0836430694571995,3.898591746240537,0.9252566160833122,3.256586865638194,3.1048004474806734,0.7589320907876029
WOW__TEST__STEGO__3282.pgm,3282.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3282.pgm,0.9898303422461273,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9856629695759892,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9858276338086983,0.50048828125,0.548828125,0.50048828125,0.548828125,0.8497219425324707,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.8810019911062638,0.4921875,0.62451171875,0.4921875,0.62451171875,3.548497659571138,3.0370446978252748,2.7991621853786746,2.442079562947658,2.1779360594906363,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.3382421443356636,3.2822145207896134,0.9439723764539498,3.548497659571138,0.6202557965201805,2.4622933036397,2.3382421443356636,0.6202557965201805,3.4093026732420895,3.2822145207896134,0.6354407622623802,3.994019853940131,3.8648255041988806,0.6459717487062506,4.3407746853409135,4.192815676551031,0.739795043949412,3.9762944644577396,3.821541960175938,0.7737625214090078
WOW__TEST__STEGO__3025.pgm,3025.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3025.pgm,0.5095584666889605,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5042838002089753,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4979229092872637,0.50048828125,0.548828125,0.50048828125,0.548828125,0.529825997255541,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5037535915922698,0.4921875,0.62451171875,0.4921875,0.62451171875,1.5070335444795704,1.1466689311343856,0.98805413955938,1.25007587300421,0.8662552339499209,S-UNIWARD|MiPOD,AMBIGUOUS,S-UNIWARD,MiPOD,1.125654954353982,1.1933745850620825,0.0677196307081005,1.5070335444795704,0.9989132973484214,2.0411683005562993,1.8411683005562993,1.0,1.3254376138236663,1.125654954353982,0.9989132973484214,1.667825411402158,1.4683378282437822,0.9974379157918785,1.5446478492144418,1.3446478492144418,1.0,1.3933745850620824,1.1933745850620825,1.0
WOW__TEST__STEGO__4338.pgm,4338.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\4338.pgm,0.11920292202211755,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.552298250809177,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5620563145817888,0.50048828125,0.548828125,0.50048828125,0.548828125,0.11536140159594613,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.6001297732833716,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.15222838011240777,1.335221655559394,1.2261180903617286,-0.2943117151206391,1.2013521879089184,HILL|MiPOD,AMBIGUOUS,HILL,MiPOD,1.3687919991975679,1.3707911809509603,0.0019991817533924205,1.335221655559394,0.9868589184013472,3.3107051417874445,3.172869053875728,0.6891804395585822,2.0326081773297644,1.8365824959217898,0.9801284070398734,1.5661637828778374,1.3687919991975679,0.9868589184013472,2.6550343014445,2.522631773455388,0.6620126399455609,1.5707911809509603,1.3707911809509603,1.0
WOW__TEST__STEGO__3829.pgm,3829.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\3829.pgm,0.5003256797329941,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5260840865985046,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.6943026711575786,0.50048828125,0.548828125,0.50048828125,0.548828125,0.007518718061432194,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.625209303080424,0.4921875,0.62451171875,0.4921875,0.62451171875,1.4677882665189885,1.2322786453060168,1.7170181132291602,-0.6961576234683083,1.2885529245873266,HILL|MiPOD,AMBIGUOUS,HILL,MiPOD,1.155618279598139,1.342290093966727,0.18667181436858815,1.7170181132291602,0.86461189748886,2.1128761916889855,1.9128761916889856,1.0,1.6917780014249502,1.4917780014249502,1.0,1.328540659095911,1.155618279598139,0.86461189748886,3.2747475198236105,3.155880658619772,0.594334306019194,1.5421506257517188,1.342290093966727,0.9993026589249581
WOW__TEST__STEGO__8169.pgm,8169.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\8169.pgm,0.8967949426280529,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9523087167764015,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9443823883953985,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008093289897373068,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.6396235149903111,0.4921875,0.62451171875,0.4921875,0.62451171875,3.153037422526932,2.9060625631156816,2.6453169495027407,-0.6940166405684276,1.3386706862579847,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,1.8021231597637184,2.557782275458792,0.7556591156950738,3.153037422526932,0.6807310999535552,1.9382693797544295,1.8021231597637184,0.6807310999535552,2.689180844024045,2.557782275458792,0.6569928428262636,3.1877017983719584,3.0530404490672174,0.6733067465237046,4.807209833512261,4.688274655133065,0.5946758918959809,3.396825722800994,3.1998253600114217,0.9850018139478612
WOW__TEST__STEGO__6036.pgm,6036.pgm,WOW,1,${BOSSBASE_ROOT}\stego\WOW\0.4bpp\stego\6036.pgm,0.9769787427100676,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.3170032391635806,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9793540692607815,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9197867491515395,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9848692716928064,0.4921875,0.62451171875,0.4921875,0.62451171875,3.493870102535955,0.4112182579404911,2.77513223803729,2.703156670232666,2.5390793288111775,WOW|RANGE_WEAK,AMBIGUOUS,WOW,MiPOD,2.773334381570342,3.534167167222289,0.7608327856519468,3.493870102535955,0.6282785176047675,2.8989900850912957,2.773334381570342,0.6282785176047675,3.91631484823871,3.7506528575250693,0.8283099535682037,3.723834799835755,3.593801389205026,0.6501670531536454,3.9896034418008095,3.851656316582197,0.6897356260930618,3.6736525501101105,3.534167167222289,0.6974269144391066
