sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,margin_WOW,inside_range_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,margin_S-UNIWARD,inside_range_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,margin_HILL,inside_range_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,margin_HUGO,inside_range_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,margin_MiPOD,inside_range_MiPOD,pred_algo,decision,top1_algo,top2_algo,top1_score,top2_score,top1_top2_margin,num_activated_templates,activated_templates
COVER__3272.pgm,3272.pgm,COVER,0,${BOSSBASE_ROOT}\cover\3272.pgm,0.44969470251980614,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.041760375605193856,0,0.52264380211542,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.017272708365420053,1,0.5151244738626289,0.50048828125,0.548828125,0.50048828125,0.548828125,0.01463619261262894,1,0.48899256247755524,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.03883946877244476,0,0.5087500221272317,0.4921875,0.62451171875,0.4921875,0.62451171875,0.01656252212723175,1,S-UNIWARD|MiPOD,AMBIGUOUS,S-UNIWARD,MiPOD,0.06727270836542006,0.06656252212723175,0.000710186238188304,3,"S-UNIWARD,HILL,MiPOD"
COVER__6553.pgm,6553.pgm,COVER,0,${BOSSBASE_ROOT}\cover\6553.pgm,0.012722708199923246,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.47873236992507673,0,0.2964505348882407,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.2089205588617593,0,0.10447732313023693,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.39601095811976306,0,0.30352531987446146,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.22430671137553854,0,0.3405948414092276,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.15159265859077242,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,S-UNIWARD,-0.1086257459151588,-0.16834757404351547,0.05972182812835666,0,
COVER__2930.pgm,2930.pgm,COVER,0,${BOSSBASE_ROOT}\cover\2930.pgm,0.2641684869137796,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.2272865912112204,0,0.21816924312317362,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.28720185062682635,0,0.4581668709177294,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.042321410332270604,0,0.49813557535268166,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.02969645589731834,0,0.3170032391635806,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.17518426083641941,0,HUGO|HILL,AMBIGUOUS,HUGO,HILL,0.018840551666664956,0.005606671639740955,0.013233880026924001,0,
COVER__5964.pgm,5964.pgm,COVER,0,${BOSSBASE_ROOT}\cover\5964.pgm,0.010652510839726164,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4808025672852738,0,0.01159736182363297,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.49377373192636703,0,0.019493871727031764,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.48099440952296824,0,0.007785654765367813,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5200463764846321,0,0.009746104052554064,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.48244139594744595,0,UNKNOWN,UNKNOWN_OR_COVER,WOW,HILL,-0.4498882184987986,-0.4500859908455002,0.00019777234670159682,0,
COVER__1554.pgm,1554.pgm,COVER,0,${BOSSBASE_ROOT}\cover\1554.pgm,0.00959645473238191,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4818586233926181,0,0.013273887454385737,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.49209720629561426,0,0.009746104052554064,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.49074217719744595,0,0.016277460912713496,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5115545703372865,0,0.06008665017400762,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4321008498259924,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,WOW,-0.3996436544593015,-0.45097690466036683,0.05133325020106533,0,
COVER__987.pgm,987.pgm,COVER,0,${BOSSBASE_ROOT}\cover\987.pgm,0.010448625445116808,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4810064526798832,0,0.009412589587609823,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.4959585041623902,0,0.008916127052872005,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.491572154197128,0,0.006692850924284856,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5211391803257152,0,0.008187909901696235,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4839995900983038,0,UNKNOWN,UNKNOWN_OR_COVER,WOW,MiPOD,-0.4500984062351099,-0.4531839173712954,0.0030855111361854926,0,
COVER__249.pgm,249.pgm,COVER,0,${BOSSBASE_ROOT}\cover\249.pgm,0.9108630617274585,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.41940798360245846,0,0.25590111940251914,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.24946997434748086,0,0.03656250415974464,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.46392577709025534,0,0.9639839292499327,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4361518979999327,0,0.13998317845438807,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.35220432154561193,0,HUGO|WOW,AMBIGUOUS,HUGO,WOW,0.46914765310221085,0.4529690606726242,0.016178592429586636,2,"WOW,HUGO"
COVER__536.pgm,536.pgm,COVER,0,${BOSSBASE_ROOT}\cover\536.pgm,0.1288536400418638,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.36260143808313616,0,0.382487365836115,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.12288372791388502,0,0.48514993756064506,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.015338343689354939,0,0.22815650216092537,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.29967552908907463,0,0.4159067400117612,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.0762807599882388,0,HILL,ATTRIBUTED,HILL,MiPOD,0.03390059078937961,-0.029952958479368935,0.06385354926874855,0,
COVER__2135.pgm,2135.pgm,COVER,0,${BOSSBASE_ROOT}\cover\2135.pgm,0.03978780836936238,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.45166726975563765,0,0.6074885403658274,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.10211744661582745,0,0.028925717867727442,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.47156256338227254,0,0.039195133203298156,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.48863689804670185,0,0.4650837792477026,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.02710372075229739,0,S-UNIWARD,ATTRIBUTED,S-UNIWARD,MiPOD,0.14849247011101852,0.02155929369768437,0.12693317641333415,1,S-UNIWARD
COVER__3282.pgm,3282.pgm,COVER,0,${BOSSBASE_ROOT}\cover\3282.pgm,0.012100385813544712,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4793546923114553,0,0.024469669638716426,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.48090142411128356,0,0.01028830113371619,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4901999801162838,0,0.019832710804008783,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5079993204459912,0,0.012970386437368456,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4792171135626315,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,WOW,-0.4482537126321126,-0.4483955509938729,0.00014183836176029363,0,
COVER__3025.pgm,3025.pgm,COVER,0,${BOSSBASE_ROOT}\cover\3025.pgm,0.5073122532856656,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.01585717516066565,1,0.5031966727530013,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.002174420996998716,0,0.5001007914529499,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.0003874897970500557,0,0.5338531572877162,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.006021126037716207,1,0.5058247792052629,0.4921875,0.62451171875,0.4921875,0.62451171875,0.01363727920526292,1,WOW|MiPOD,AMBIGUOUS,WOW,MiPOD,0.06585717516066565,0.06363727920526292,0.0022198959554027287,3,"WOW,HUGO,MiPOD"
COVER__4338.pgm,4338.pgm,COVER,0,${BOSSBASE_ROOT}\cover\4338.pgm,0.010408314101072437,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.48104676402392754,0,0.2598256379609837,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.24554545578901632,0,0.48757427527681674,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.012914005973183262,0,0.006823954786776902,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5210080764632231,0,0.6982265789711667,0.4921875,0.62451171875,0.4921875,0.62451171875,0.2060390789711667,0,MiPOD,ATTRIBUTED,MiPOD,HILL,0.2524859056131142,0.03644444512730172,0.21604146048581246,1,MiPOD
COVER__3829.pgm,3829.pgm,COVER,0,${BOSSBASE_ROOT}\cover\3829.pgm,0.4264410165154511,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.06501406160954892,0,0.5158485709011283,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.010477477151128345,1,0.6125994089985654,0.50048828125,0.548828125,0.50048828125,0.548828125,0.11211112774856535,0,0.0015669887925500437,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.52626504245745,0,0.6864751506634867,0.4921875,0.62451171875,0.4921875,0.62451171875,0.19428765066348674,0,MiPOD,ATTRIBUTED,MiPOD,HILL,0.24128351352039829,0.159022105789536,0.0822614077308623,3,"S-UNIWARD,HILL,MiPOD"
COVER__8169.pgm,8169.pgm,COVER,0,${BOSSBASE_ROOT}\cover\8169.pgm,0.013795364421185227,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.47765971370381477,0,0.5295371019325037,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.024166008182503695,1,0.3451052709578724,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.1553830102921276,0,0.007606672164523265,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5202253590854767,0,0.23952718675313153,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.25266031324686844,0,S-UNIWARD,ATTRIBUTED,S-UNIWARD,HILL,0.0741660081825037,-0.11257864906887743,0.18674465725138112,1,S-UNIWARD
COVER__6036.pgm,6036.pgm,COVER,0,${BOSSBASE_ROOT}\cover\6036.pgm,0.01020905431880827,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.48124602380619175,0,0.008511303026562552,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.49685979072343744,0,0.010570488620307572,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.48991779262969243,0,0.021781171331499802,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5060508599185002,0,0.026708464501444845,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4654790354985552,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,WOW,-0.4340873215867795,-0.4503453811500148,0.01625805956323534,0,
COVER__4156.pgm,4156.pgm,COVER,0,${BOSSBASE_ROOT}\cover\4156.pgm,0.026305280534419988,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.46514979759058,0,0.010328152519305191,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.4950429412306948,0,0.14817041344298693,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.3523178678070131,0,0.01744248473620534,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5103895465137946,0,0.2004011490688267,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.29178635093117333,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,HILL,-0.2544399459601543,-0.3171650374374041,0.0627250914772498,0,
COVER__3656.pgm,3656.pgm,COVER,0,${BOSSBASE_ROOT}\cover\3656.pgm,0.032899041347964945,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.45855603677703505,0,0.3370944124849272,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.16827668126507278,0,0.22558717324082886,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.2749011080091711,0,0.5652387483911795,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.03740671714117949,0,0.22067816087759426,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.2715093391224057,0,HUGO,ATTRIBUTED,HUGO,S-UNIWARD,0.08656887118731184,-0.12602068259156057,0.2125895537788724,1,HUGO
COVER__5552.pgm,5552.pgm,COVER,0,${BOSSBASE_ROOT}\cover\5552.pgm,0.017509557349574698,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4739455207754253,0,0.05232762684639323,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.45304346690360675,0,0.06075190308755833,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.43973637816244165,0,0.3855481567508043,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.14228387449919572,0,7.254361823018916e-05,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.49211495638176983,0,UNKNOWN,UNKNOWN_OR_COVER,HUGO,HILL,-0.09891512470462357,-0.40752606688599075,0.3086109421813672,0,
COVER__6344.pgm,6344.pgm,COVER,0,${BOSSBASE_ROOT}\cover\6344.pgm,0.06681232582952595,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.42464275229547405,0,0.22303841721688147,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.28233267653311855,0,0.4185186559591877,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.08196962529081231,0,0.4260827704021734,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.1017492608478266,0,0.44074004170384334,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.051447458296156656,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,HILL,-0.0039547805173898165,-0.035904628166353585,0.03194984764896377,0,
COVER__1266.pgm,1266.pgm,COVER,0,${BOSSBASE_ROOT}\cover\1266.pgm,0.009303949868393646,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.48215112825660633,0,0.008030813216260063,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.4973402805337399,0,0.009412589587609823,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4910756916623902,0,0.008124708778180903,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.519707322471819,0,0.008544330693441928,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4836431693065581,0,UNKNOWN,UNKNOWN_OR_COVER,WOW,MiPOD,-0.45127844125631544,-0.45281651127549905,0.0015380700191836016,0,
COVER__8774.pgm,8774.pgm,COVER,0,${BOSSBASE_ROOT}\cover\8774.pgm,0.00428125454070172,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4871738235842983,0,0.025468082986367557,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.47990301076363245,0,0.0003125878098696676,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.5001756934401304,0,0.9898303422461273,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4619983109961273,0,7.996727146499369e-07,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.49218670032728534,0,HUGO,ATTRIBUTED,HUGO,S-UNIWARD,0.4941521710362194,-0.4489608402613673,0.9431130112975867,1,HUGO
COVER__8497.pgm,8497.pgm,COVER,0,${BOSSBASE_ROOT}\cover\8497.pgm,0.008544330693441928,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4829107474315581,0,0.006121281290728532,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.49924981245927147,0,0.008061991528271641,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.49242628972172836,0,0.006771209930611185,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5210608213193888,0,0.00714910196654636,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.48503839803345367,0,UNKNOWN,UNKNOWN_OR_COVER,WOW,MiPOD,-0.4520615030114509,-0.4542547202506229,0.002193217239171985,0,
COVER__7241.pgm,7241.pgm,COVER,0,${BOSSBASE_ROOT}\cover\7241.pgm,0.00881316650304586,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.48264191162195413,0,0.010091315485195006,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.495279778264805,0,0.00881316650304586,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.49167511474695413,0,0.019382191201735868,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5084498400482641,0,0.006877107658230662,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4853103923417693,0,UNKNOWN,UNKNOWN_OR_COVER,WOW,MiPOD,-0.45178437270536875,-0.45453508640548557,0.0027507137001168136,0,
COVER__2376.pgm,2376.pgm,COVER,0,${BOSSBASE_ROOT}\cover\2376.pgm,0.008412977570977689,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.4830421005540223,0,0.012576348276879083,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.4927947454731209,0,0.01020905431880827,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.49027922693119175,0,0.009936418705946226,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5178956125440538,0,0.014227046103179024,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.47796045389682096,0,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,WOW,-0.446958118050391,-0.4521969080123761,0.005238789961985124,0,
COVER__2882.pgm,2882.pgm,COVER,0,${BOSSBASE_ROOT}\cover\2882.pgm,0.4443236424993339,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.047131435625666074,0,0.49792481660301113,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.007446277146988867,0,0.45317109680658396,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.04731718444341604,0,0.5105575126091602,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.017274518640839842,0,0.47330726198430895,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.018880238015691053,0,S-UNIWARD|HUGO,AMBIGUOUS,S-UNIWARD,HUGO,0.04218279173752376,0.03186917287958795,0.01031361885793581,0,
COVER__5841.pgm,5841.pgm,COVER,0,${BOSSBASE_ROOT}\cover\5841.pgm,0.5604030201799536,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.06894794205495358,0,0.5240749966728956,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.018703902922895588,1,0.5357664436534293,0.50048828125,0.548828125,0.50048828125,0.548828125,0.03527816240342929,1,0.5274078019359705,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.0004242293140295228,0,0.5676969614924072,0.4921875,0.62451171875,0.4921875,0.62451171875,0.07550946149240723,1,MiPOD|WOW,AMBIGUOUS,MiPOD,WOW,0.12550946149240721,0.11659529214050372,0.008914169351903492,4,"WOW,S-UNIWARD,HILL,MiPOD"
