sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD,pred_algo,decision,decision_stage,candidate_algorithms,num_candidates,max_z_evidence,top1_mahal_algo,top2_mahal_algo,top1_mahal_norm,top2_mahal_norm,mahal_norm_separation,top1_cos_algo,top2_cos_algo,top1_cosine,top2_cosine,cosine_separation,M_WOW,Mn_WOW,COS_WOW,M_S-UNIWARD,Mn_S-UNIWARD,COS_S-UNIWARD,M_HILL,Mn_HILL,COS_HILL,M_HUGO,Mn_HUGO,COS_HUGO,M_MiPOD,Mn_MiPOD,COS_MiPOD
WOW__TEST__STEGO__3272.pgm,3272.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\3272.pgm,0.5843304751797633,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5296587444919232,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5240902200632737,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4912194696733231,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5174337257859808,0.4921875,0.62451171875,0.4921875,0.62451171875,1.8248626323690331,1.2463163251350264,1.0851875033126626,1.1062193346099234,0.913820630478658,WOW,ATTRIBUTED,cosine_tiebreaker,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,1.8248626323690331,WOW,S-UNIWARD,0.30841515125292407,0.3275800123190878,0.01916486106616372,WOW,S-UNIWARD,0.9687193304518844,0.930038152787169,0.03868117766471546,1.0889334394342445,0.30841515125292407,0.9687193304518844,1.01068558776976,0.3275800123190878,0.930038152787169,1.2347455968471168,0.39939833484311854,0.8363163183010658,1.4693281389452089,0.4774534192930271,0.7855222206601912,1.1983372580788265,0.39190627662921645,0.8689683156342247
WOW__TEST__STEGO__6553.pgm,6553.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\6553.pgm,0.9799381975595722,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.8838389091905732,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9666001780666844,0.50048828125,0.548828125,0.50048828125,0.548828125,0.8902942261220291,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9078038011721642,0.4921875,0.62451171875,0.4921875,0.62451171875,3.50644968752308,2.6371816616416193,2.7277896447066152,2.5932609469640107,2.271125110520452,WOW,ATTRIBUTED,mahalanobis_separated,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,3.50644968752308,WOW,S-UNIWARD,0.47623403279094273,0.6563020079121532,0.18006797512121048,WOW,S-UNIWARD,0.9596702360546071,0.9342255422325996,0.025444693822007536,1.68145812939456,0.47623403279094273,0.9596702360546071,2.024894546908586,0.6563020079121532,0.9342255422325996,2.4716139869837606,0.7994833213391914,0.8769324455472195,2.503390078688799,0.8134684970725781,0.8280877211274907,2.103675798235272,0.6879897489318891,0.9079536399769104
WOW__TEST__STEGO__2930.pgm,2930.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\2930.pgm,0.5440444787262739,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.19284318455981606,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5517548819379882,0.50048828125,0.548828125,0.50048828125,0.548828125,0.49823761716193465,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5262058231415154,0.4921875,0.62451171875,0.4921875,0.62451171875,1.6536212578765235,-0.0763582168010379,1.187879051863069,1.1323705185386548,0.9443209372151598,WOW,ATTRIBUTED,cosine_tiebreaker,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,1.6536212578765235,HILL,WOW,0.4705541193862603,0.4939177597945047,0.0233636404082444,WOW,MiPOD,0.8420446705906821,0.7964600541344862,0.04558461645619594,1.7438947560965123,0.4939177597945047,0.8420446705906821,2.276570171322038,0.7378742645500443,0.6959836102690008,1.454724710403905,0.4705541193862603,0.772036362945115,1.734277100266091,0.5635477260498573,0.7137590114339694,1.5913745667744126,0.5204458736323189,0.7964600541344862
WOW__TEST__STEGO__5964.pgm,5964.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\5964.pgm,0.9910492885631179,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9924812819385679,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.99440175138534,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9909096166863416,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9918120900983038,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5536789647672262,3.0638202071953544,2.83098941013877,2.968176348639191,2.5632192901454984,WOW,ATTRIBUTED,mahalanobis_separated,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,3.5536789647672262,WOW,S-UNIWARD,0.5627810743714422,0.7644989091539219,0.20171783478247973,WOW,S-UNIWARD,0.9496504703098694,0.9411190157156841,0.00853145459418525,1.9870331547402658,0.5627810743714422,0.9496504703098694,2.3587154291786727,0.7644989091539219,0.9411190157156841,2.7897770081949513,0.9023982709489606,0.8753079218419342,2.6896740553404257,0.8740008718732611,0.8523953049915675,2.3750872246108328,0.7767526083259129,0.9112282070257195
WOW__TEST__STEGO__1554.pgm,1554.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\1554.pgm,0.9740919790859391,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9505947548144925,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.7689067580749571,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9183338856080049,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9772408443444813,0.4921875,0.62451171875,0.4921875,0.62451171875,3.481599501971279,2.8993318353152175,1.9939493567205933,2.6977429764036356,2.5125555267361546,WOW|S-UNIWARD,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,3.481599501971279,WOW,S-UNIWARD,0.5372573968673342,0.6714503225203917,0.13419292565305752,WOW,S-UNIWARD,0.950031824120932,0.9422581688417785,0.007773655279153524,1.8969157081146752,0.5372573968673342,0.950031824120932,2.071631779577823,0.6714503225203917,0.9422581688417785,2.6069313329986996,0.8432538946554764,0.8422732905242689,2.5474407376071055,0.8277826159989022,0.843768536811652,2.3423244910684033,0.766037827634379,0.8895291009174265
WOW__TEST__STEGO__987.pgm,987.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\987.pgm,0.9897116988662837,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9939730484115986,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9881308789536605,0.50048828125,0.548828125,0.50048828125,0.548828125,0.012479699745327848,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9922444632191525,0.4921875,0.62451171875,0.4921875,0.62451171875,3.547993348961313,3.0696783734178092,2.807711858304319,-0.6776718984684925,2.564722637894162,WOW,ATTRIBUTED,mahalanobis_separated,"WOW,S-UNIWARD,HILL,MiPOD",4,3.547993348961313,WOW,S-UNIWARD,0.4344395307080837,0.6651465666039033,0.23070703589581953,WOW,S-UNIWARD,0.9581843474343797,0.9282184856955388,0.02996586173884097,1.5338926459296882,0.4344395307080837,0.9581843474343797,2.0521827441848846,0.6651465666039033,0.9282184856955388,2.2365052095090743,0.7234336035105416,0.8895829277040243,3.88410677395451,1.2621279147727142,0.47780000390425,2.3709081584356393,0.7753858793408416,0.8734591866031531
WOW__TEST__STEGO__249.pgm,249.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\249.pgm,0.9845160126963748,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.8927496741072254,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9694979473172858,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9759464471055739,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9808392914980092,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5259083437612033,2.6721742311856413,2.738546198068216,2.912420239139009,2.525067214364478,WOW,ATTRIBUTED,mahalanobis_separated,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,3.5259083437612033,WOW,S-UNIWARD,0.5333349648919509,0.7154123028869251,0.18207733799497428,WOW,S-UNIWARD,0.948827290092418,0.9277862573033354,0.021041032789082537,1.8830666240974043,0.5333349648919509,0.948827290092418,2.207268076956653,0.7154123028869251,0.9277862573033354,2.677943663088494,0.8662239756694242,0.8737967567993106,2.6244735993113615,0.852814194884356,0.8513478035517211,2.302289912897745,0.7529448503765093,0.9103046542906602
WOW__TEST__STEGO__536.pgm,536.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\536.pgm,0.31541958621743976,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4340414368524965,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5055310854026236,0.50048828125,0.548828125,0.50048828125,0.548828125,0.24707795312525604,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.43518127083048463,0.4921875,0.62451171875,0.4921875,0.62451171875,0.6818185402345718,0.8708272040010995,1.0162957783138602,0.19649355380405814,0.6278314303713329,HILL|S-UNIWARD,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,1.0162957783138602,HILL,MiPOD,0.39389421740877145,0.4481451073553529,0.05425088994658145,HILL,S-UNIWARD,0.9610073990237145,0.9563664272091387,0.0046409718145757894,2.1745907625836143,0.6159024185205361,0.9447642465447752,1.4199481583467726,0.46022881975602564,0.9563664272091387,1.2177295400093762,0.39389421740877145,0.9610073990237145,2.101840679609575,0.682986320543197,0.6729134064181096,1.370299510864276,0.4481451073553529,0.947468332620697
WOW__TEST__STEGO__2135.pgm,2135.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\2135.pgm,0.983342959990771,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9506864014093018,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.670608279935473,0.50048828125,0.548828125,0.50048828125,0.548828125,0.45014787409847073,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9003546962924533,0.4921875,0.62451171875,0.4921875,0.62451171875,3.520922115906776,2.8996917314489767,1.6290642557926756,0.9531774026945092,2.2452248070314345,WOW|S-UNIWARD,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,3.520922115906776,WOW,S-UNIWARD,0.37355856865512,0.47555861633777835,0.10200004768265836,WOW,S-UNIWARD,0.9881999439681703,0.9682856617250827,0.019914282243087666,1.3189378516043204,0.37355856865512,0.9881999439681703,1.467245318997489,0.47555861633777835,0.9682856617250827,2.152432225938336,0.696238843934814,0.8460682763871495,2.8039582454074776,0.9111371492454615,0.6721541336716929,2.023666521199636,0.6618233774472023,0.8735813897350185
WOW__TEST__STEGO__3282.pgm,3282.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\3282.pgm,0.9898303422461273,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9856629695759892,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9858276338086983,0.50048828125,0.548828125,0.50048828125,0.548828125,0.8497219425324707,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.8810019911062638,0.4921875,0.62451171875,0.4921875,0.62451171875,3.548497659571138,3.0370446978252748,2.7991621853786746,2.442079562947658,2.1779360594906363,WOW,ATTRIBUTED,mahalanobis_separated,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,3.548497659571138,WOW,S-UNIWARD,0.4910797530410342,0.6837396052033862,0.19265985216235199,WOW,S-UNIWARD,0.9658066785907714,0.9515193374679779,0.014287341122793507,1.733874494631926,0.4910797530410342,0.9658066785907714,2.109548015076442,0.6837396052033862,0.9515193374679779,2.506457298914089,0.8107539513385432,0.8780891573526107,2.548356690256016,0.828080251845206,0.8120947479865762,2.1125444018209714,0.6908901522922454,0.9054865753084601
WOW__TEST__STEGO__3025.pgm,3025.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\3025.pgm,0.5095584666889605,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5042838002089753,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4979229092872637,0.50048828125,0.548828125,0.50048828125,0.548828125,0.529825997255541,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5037535915922698,0.4921875,0.62451171875,0.4921875,0.62451171875,1.5070335444795704,1.1466689311343856,0.98805413955938,1.25007587300421,0.8662552339499209,WOW|S-UNIWARD,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,1.5070335444795704,S-UNIWARD,WOW,0.34764279057694486,0.38437097007522425,0.03672817949827939,WOW,S-UNIWARD,0.9409397194179302,0.9201597234283853,0.02077999598954494,1.357113620269078,0.38437097007522425,0.9409397194179302,1.072585459780526,0.34764279057694486,0.9201597234283853,1.2573220556241924,0.4067010537718136,0.8309830059667948,1.2313292551102633,0.4001164529183866,0.8482513503017911,1.1764919684162496,0.3847619555494624,0.8720615460713635
WOW__TEST__STEGO__4338.pgm,4338.pgm,WOW,1,<BOSSBASE_ROOT>\stego\WOW\0.4bpp\stego\4338.pgm,0.11920292202211755,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.552298250809177,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5620563145817888,0.50048828125,0.548828125,0.50048828125,0.548828125,0.11536140159594613,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.6001297732833716,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.15222838011240777,1.335221655559394,1.2261180903617286,-0.2943117151206391,1.2013521879089184,HILL|MiPOD,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,1.335221655559394,HILL,MiPOD,0.4370568775323032,0.4403142759407315,0.0032573984084283136,HILL,MiPOD,0.860600933280911,0.8336585740242887,0.02694235925662236,3.3574610965091685,0.9509230173367377,0.6553563156896427,1.475493069813014,0.47823184958306125,0.7884129012644298,1.3511675137973074,0.4370568775323032,0.860600933280911,2.9377183117565004,0.9546020495291038,0.48612458720429413,1.3463550690283694,0.4403142759407315,0.8336585740242887
